Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,Sentiment,Sentiment_confidence
Galaxy S24 Ultra Titanium Ram,Samsung,يوسف م.,مارس 20 2024,المنتج جيد مفروض ان شاحن وسماعه وهذه ابسط الاشياء,يعجبني عدم وجود شاحن وسماعه,neutral,0.4421043395996094
Galaxy S24 Ultra Titanium Ram,Samsung,Mashaeil A.,فبراير 7 2025,ماافي معاه ملحقات سماعه شاحن وصله,الجهاز جميل مافيه مشاكل ولونو حلو,positive,0.9043940901756287
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 7 2025,,شاء الله السعر ممتاز اقل سعر المواقع ومصداقيه كامله,neutral,0.5263746976852417
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammed A.,مارس 18 2024,الشبكه,الموبيل استخدمه الاتصال يقطع للاسف جيد شخص يتصل يلاحظ ان الصوت يتقطع,neutral,0.5110822319984436
Galaxy S24 Ultra Titanium Ram,Samsung,Mostafa A.,ديسمبر 9 2024,حاجه محترمه بصراحه فاتوره للاسف,غيروفاتوره ممتاز ان شاءالله,positive,0.9812377095222473
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed F.,يوليو 25 2025,البطاريه سيئه,البطاريه سيئه جدا جدا جدا ندمت استخدام اشهر فقط,negative,0.993893563747406
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ا.,نوفمبر 8 2024,جوال غلطه اذا كنت معك ايفون وغيرت للسامسونق يبالك وقت عشان تتعود,,neutral,0.7155575752258301
Galaxy S24 Ultra Titanium Ram,Samsung,رجوى س.,يونيو 6 2025,ياشباب احرصو البايع انا الحمدلله طلع اصلي,شكرا لنون وشكرا للبايع,positive,0.7965537309646606
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,فبراير 4 2025,الجهاز فيتنامي اصلي الحمدلله,صراحه اخدت منهم ثلاثه مرات والجهاز فيتنامي اصلي,neutral,0.8025593757629395
Galaxy S24 Ultra Titanium Ram,Samsung,Osama S.,سبتمبر 21 2024,جوده سيئه الجهاز اصدار قديم لايقبل سامسونق باي يفصل النت الاتصال,,neutral,0.7155575752258301
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 20 2024,سئ اكاد اجزم انه اصلي كاميرا وبطاريه وسخونه غيز طبيعين,يعجبني اي شئ,positive,0.9126019477844238
Galaxy S24 Ultra Titanium Ram,Samsung,فاضل ح.,نوفمبر 14 2024,,شي تمام السخونه لاحظت انه اغلب الاحيان ساخن يتحمل الحراره,negative,0.9599869847297668
Galaxy S24 Ultra Titanium Ram,Samsung,ابراهيم ط.,ديسمبر 18 2024,جهاز متميز وحجم جبار,عدم وجود كفر او استيكر او شاحن العلبه شي سئ سامسونج,negative,0.9895647764205933
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 11 2025,الجهاز يوجد مشاكل كثيره,اشك ان الهاتف مجدد النت مايعمل اثناء المكالمه,negative,0.9865058064460754
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 4 2024,جيد,جيد,positive,0.8054417967796326
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed O.,أبريل 25 2025,الجوال ممتاز جدا جدا جدا,الجوال ممتاااااااااااااااااز وجودته عاليه جدا,positive,0.9553027749061584
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammed A.,يونيو 27 2024,استخدام سلس وجميل والاهم سعر مناسب للمزايا العاليه,سعر مناسب جدا مقابل المزايا العاليه,positive,0.6732614636421204
Galaxy S24 Ultra Titanium Ram,Samsung,ياسر  ب.,يوليو 12 2025,مرفقات المنتج,المنتج اعجبني ولاكن يوجد راس الكابل الشحن جراب,neutral,0.5760794878005981
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 17 2025,اداء البطاريه جيد,المنتج خارجي شكله جيد لاكن اداء البطاريه ضعيف,neutral,0.5777920484542847
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 18 2025,وصلني منتج اخر,وصلني منتج اخر طلبته جدا مستاء التصرف,negative,0.9240318536758423
Galaxy S24 Ultra Titanium Ram,Samsung,مصطفي محمود م.,أبريل 14 2025,البطريه وان الفون بيسخن حتي مش بتستخدمه,كويس الامور وبعضها,positive,0.7623247504234314
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 3 2025,شكرا,جيد,positive,0.8054417967796326
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 17 2024,المنتج جيد,الجوال بيسخن تشغيل الكاميرا وهي اقل مجهود شغلت العاب,positive,0.6237369179725647
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ب.,يوليو 1 2025,رهيب,جاني بدون اللصقه الصغيره اللي علي الظهر اتمني يكون مجدد,neutral,0.5842775106430054
Galaxy S24 Ultra Titanium Ram,Samsung,علي ب.,أغسطس 29 2025,ممتاز وراضي جداااا,كنت خائف جدا الحمدلله راضي جدا المنتج,neutral,0.5278493762016296
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammed S.,مارس 17 2025,جيد,جيد,positive,0.8054417967796326
Galaxy S24 Ultra Titanium Ram,Samsung,Maha A.,نوفمبر 28 2024,جهاز كويس اصلي اول ماجني جراره بعدين كويس وانصح,اصلي وانصح,positive,0.8662164211273193
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 9 2024,ان شاء الله انه اصلي الجوال روعه ولاكن استخدمتهم وطفيته,طفيته علي طول لانه بدون حمايه,negative,0.9168712496757507
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed M.,سبتمبر 15 2025,جهاز كويس وغني التعريف,التغليف والتوصيل جيد الجهاز اصلي,neutral,0.8693378567695618
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 15 2024,الهاتف عملي جميل ابداااااع الذكاء الاصطناعي,اعجبني سلاسه الهاتف اللون التيتانيوم روعه,positive,0.9878861904144287
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 8 2024,اصلي,الافضل,positive,0.9276310801506042
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,فبراير 2 2025,الجوال اصلي,البائع موثوق والجوال اصلي اذا بتاخذ اعتمده,neutral,0.9092961549758911
Galaxy S24 Ultra Titanium Ram,Samsung,Khaled A.,مارس 9 2024,التليفون روعه ماشاءالله سرعه واداء الخيال,التليفون روعه ماشاءالله سرعه واداء الخيال,positive,0.9756708145141602
Galaxy S24 Ultra Titanium Ram,Samsung,Naif A.,نوفمبر 25 2024,الجهاز اصلي ونشكر البائع,الجهاز اصلي والسعر مناسب والجهاز وصلني مغلف مشكورين,neutral,0.8632489442825317
Galaxy S24 Ultra Titanium Ram,Samsung,حسام  ف.,مارس 4 2025,المنتج اصلي,استخدام اشهر تم تعتيم نص الشاشه بالون الاسود,neutral,0.8939534425735474
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالمحسن ا.,ديسمبر 15 2024,الشحن السريع,الشحن السريع وتعامل مندوب التوصيل قمه الاخلاق والتعامل,positive,0.991390585899353
Galaxy S24 Ultra Titanium Ram,Samsung,مالك س.,أغسطس 20 2024,المنتج سيئ والسعر مرتفع السوق,السعر مرتفع البطاريه تخلص سريع والجهاز يسخن سريع,neutral,0.8031122088432312
Galaxy S24 Ultra Titanium Ram,Samsung,مشاري ا.,يوليو 22 2025,افضل هاتف قيمه مقابل سعر,الجهاز رائع ومميز وانصح اي احد يشتريه,positive,0.8998072743415833
Galaxy S24 Ultra Titanium Ram,Samsung,سليمان ا.,أغسطس 27 2024,توفر المنتج,السعر بطل والتسليم علي الموعد فاتوره الضمان مادري احصل عليها,neutral,0.5432829856872559
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed H.,يونيو 24 2025,المنتج البائع لذلك مضمون ان شاء الله,الجهاز شاء الله ممتاز,positive,0.9800951480865479
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالرحمن ا.,أكتوبر 12 2024,عيوب الجهاز,يدوم شحنه طويلا ايضا يصبح الجهاز اتمني حل المشكله,neutral,0.8988552689552307
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammwd A.,يوليو 4 2025,,اداء الجهاز متميز بطاريه كفاءه عاليه وشحن فائق السرعه,positive,0.9343528747558594
Galaxy S24 Ultra Titanium Ram,Samsung,Mahmoud S.,ديسمبر 21 2024,رائع,اللون اغمق المتوقع عدي فهو جوال رائع بجميع المقاييس,positive,0.9749206304550171
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 18 2025,التصنيع,الجوال فيتنامي اصلي تغليف محترم ومنتج محترم انصح بيه,neutral,0.6025108695030212
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يناير 4 2025,ظهرت مشكله الهاتف زر رفع وخفض الصوت يعمل,ارجع المنتج,neutral,0.7462173104286194
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 31 2024,,الجهاز اصلي يعطيكم العافيه ياتي معه كفر الجوال الاضافي الشاحن,positive,0.6969087719917297
Galaxy S24 Ultra Titanium Ram,Samsung,محمد  ا.,أبريل 17 2025,ان خدمه الجميع,اعجبني الجوده المصداقيه والاسعار طيبه,positive,0.9837783575057983
Galaxy S24 Ultra Titanium Ram,Samsung,Asmaa E.,فبراير 6 2025,ممتاز,الموبايل وصل سليم وفي الميعاد واصلي ان شاء الله نستخدمه الخير,positive,0.9776255488395691
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 15 2025,اسال صرف البطاريه دائما,الجوال جيد البطاريه سريعه النفاذ,neutral,0.5737922787666321
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 19 2024,الجهاز اصلي,الجهاز جيد جدا بلنسبه لسعرو ارخص جرير المنتج انصح,positive,0.8046323657035828
Galaxy S24 Ultra Titanium Ram,Samsung,Abdoo A.,يناير 16 2025,سرعه التوصيل المنتج غايه الروعه,انصح بالتسويق خلال تريد,neutral,0.8063329458236694
Galaxy S24 Ultra Titanium Ram,Samsung,Hassan A.,سبتمبر 28 2024,السعر والتغليف وسرعه الشحن,جميل جدا وسعره مناسب افضل حتي متجر سامسونج,positive,0.9445489048957825
Galaxy S24 Ultra Titanium Ram,Samsung,Taqi A.,أبريل 22 2024,الجهاز اصلي وشغال معظم دول الشرق الاوسط,الجهاز اصلي وشغال معظم دول الشرق الاوسط,neutral,0.47321999073028564
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 25 2024,جيد,جيد,positive,0.8054417967796326
Galaxy S24 Ultra Titanium Ram,Samsung,Ashraf A.,مايو 10 2025,المنتج ممتاز واصلي,االجهاز ممتاز واصلي وانصح المنتج والبائع,positive,0.8953415155410767
Galaxy S24 Ultra Titanium Ram,Samsung,Muhand S.,ديسمبر 25 2024,الجهاز صناعه فتنامي,وممتاز وكان التوصيل سريع والمندوب متعاون وسعره حلو,positive,0.9569201469421387
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed F.,فبراير 24 2025,جيد العلبه مفتوحه,علبه التليفون مفتوحه والمنتج قابل للارجاع,neutral,0.9520827531814575
Galaxy S24 Ultra Titanium Ram,Samsung,Abdullah S.,سبتمبر 12 2024,تم شراء الجهاز نسخه الشرق الاوسط صناعه هنديه,الجهاز جبار وكان خيار شراء موفق,positive,0.9913592338562012
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed E.,أكتوبر 20 2024,المنتج اصلي,كنت خائف بدايه الشراء الحمد لله المنتج اصلي وممتاز,positive,0.6841698288917542
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmad S.,فبراير 19 2025,وصل اربعه ايام,قمت باهداء المنتج اعلم حدث,neutral,0.9480579495429993
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 6 2025,العشاء,,neutral,0.7155575752258301
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 9 2025,الجهاز صالح للاستعمال,يعجبني با الجهاز صالح,positive,0.9830986857414246
Galaxy S24 Ultra Titanium Ram,Samsung,Tarek M.,أغسطس 14 2025,شي,كنت مقلق الاول السعر وصل الحمدكل شي كويس,negative,0.6969093680381775
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 20 2025,الاقوي,التوصيل سريع والجهاز ممتاز والسعر الافضل بالسوق,neutral,0.6379786133766174
Galaxy S24 Ultra Titanium Ram,Samsung,Mostafa A.,أغسطس 14 2025,كويس,يجب ارسال الهواتف جرتب اسكرينه شاحن السعر حلو,positive,0.628250241279602
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 18 2024,شكرا,رهيب ماشاءالله الوصف ونفس شي اشكر شركه للمره المليون,positive,0.9844925403594971
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ع.,ديسمبر 4 2024,الجوال جميل ونفس المواصفات المطلوبه,الجوال جميل ونفس المواصفات المطلوبه,positive,0.9135494828224182
Galaxy S24 Ultra Titanium Ram,Samsung,Raj A.,نوفمبر 19 2024,جيد,جيد,positive,0.8054417967796326
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مايو 5 2024,الصراحه قوي واصلي ماعرفت نضام الاندرويد وتقييمي,الصراحه يستاهل البايع,positive,0.9323960542678833
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 28 2024,جوال روعه ابداعت جلكسي افضل ايفون برو مكس,جوال روعهههه فضل ايفون برو مكس,positive,0.9709441661834717
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالرؤوف ا.,يوليو 3 2025,البطاريه,للاسف البطاريه مره تعبانه يعني ساعات بالكثير وتخلص,negative,0.9894423484802246
Galaxy S24 Ultra Titanium Ram,Samsung,Ekrama A.,مايو 14 2025,انصح,البطاريه تخلص سرعه وحراره بالجهاز شريت ايفون,positive,0.6206967830657959
Galaxy S24 Ultra Titanium Ram,Samsung,فؤاد ا.,سبتمبر 13 2025,المنتج انصح اصلي ميه الميه,وصلني بسرعه والمنتج اصلي,neutral,0.7263866066932678
Galaxy S24 Ultra Titanium Ram,Samsung,NADER A.,أغسطس 17 2025,ممتاز,الجهاز ممتاز جدا عيبه البصمه تستجيب بشكل سريع,neutral,0.49726808071136475
Galaxy S24 Ultra Titanium Ram,Samsung,سامي الرشيدي  ا.,نوفمبر 15 2024,ممتاز جدا,شي ممتاز والجوال اصلي لاتخافون انا كنت خايف انه تقليد,neutral,0.5033320188522339
