Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,clean_description_norm,Sentiment,Sentiment_confidence,rule_decisions,heuristic
Galaxy S24 Ultra Titanium Ram,Samsung,Muhammed A.,ديسمبر 16 2024,,الجهاز جميل لاكن يوجع معه شاحن,الجهاز جميل لاكن يوجع معه شاحن,negative,0.8727620244026184,none,positive
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مايو 21 2024,خياراته الذكاء الاصطناعي خطيره,جهاز جبار,جهاز جبار,positive,0.9793316125869751,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Jawad A.,أبريل 9 2024,جوال رهيب غالي,البطاريه بدايه الاستخدام ضعيفه,البطاريه بدايه الاستخدام ضعيفه,negative,0.8455156087875366,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Raeed A.,أكتوبر 25 2024,الجوده والمصداقيه,اعجبتني المصداقيه,اعجبتني المصداقيه,positive,0.8778731226921082,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Mourad  B.,يونيو 2 2025,الشاشه اصفرار,الشاشه اصفرار,الشاشه اصفرار,negative,0.7661163210868835,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,منصور ر.,سبتمبر 20 2025,ممتاز جدا,جهاز كله تمام الحمدلله,جهاز كله تمام الحمدلله,positive,0.9584877490997314,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,صالح المسلمي أبو ر.,مارس 18 2025,المواعيد,منتج طيب ومصداقيه الانتاج,منتج طيب ومصداقيه الانتاج,positive,0.9530880451202393,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 2 2025,ماشاء الله مره,اسرع وقت وصلت,اسرع وقت وصلت,positive,0.7556794881820679,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Yousef M.,مايو 16 2025,المنتج الوصف,منتج ممتاذ جدا,منتج ممتاذ جدا,positive,0.9569885730743408,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,قتيبة ا.,ديسمبر 3 2024,البطاريه تدوم حتي يوم,البطاريه زفت,البطاريه زفت,negative,0.9944519400596619,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,محمد  ا.,يوليو 11 2024,يشك المنتج,يشك بان المنتج سبق تشغيله,يشك بان المنتج سبق تشغيله,negative,0.7004415988922119,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,ام اسامة ا.,ديسمبر 11 2024,المواصفات,المواصفات ودقه جوده الكاميرا,المواصفات ودقه جوده الكاميرا,positive,0.7533307671546936,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ع.,يوليو 6 2025,يوجد شاحن للجوال,الطلبيه ناقصه,الطلبيه ناقصه,negative,0.9432438611984253,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 27 2025,تمام جدا,اول مره افعله انا,اول مره افعله انا,positive,0.9293642640113831,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,علاء خ.,فبراير 27 2025,سيئ جدا يحمي بسرعه,يعجبني نهائيا,يعجبني نهائيا,positive,0.7801559567451477,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,تركي ا.,أغسطس 2 2024,العلبه الي الهاتف,اجد يعيبه,اجد يعيبه,negative,0.9625149965286255,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed K.,سبتمبر 22 2025,,مبعوتلي منتج غلط,مبعوتلي منتج غلط,negative,0.8709100484848022,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,بشار ع.,أغسطس 27 2025,السعر خفضو الاسعار,ممتااااااز,ممتااااااز,positive,0.979749321937561,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 21 2024,عالمي التليفون بصراحه,مواصفات رهيبه,مواصفات رهيبه,positive,0.7444064617156982,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,أحمد ا.,مايو 14 2025,الحب,مصداقيه العاليه,مصداقيه العاليه,positive,0.9587789177894592,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 6 2024,سئ جدا,ملوش دخل باالاصلي خالص راضي,ملوش دخل باالاصلي خالص راضي,negative,0.6896794438362122,none,positive
Galaxy S24 Ultra Titanium Ram,Samsung,شهد ا.,أبريل 7 2025,كويس,حرفيا بطل ندمت اني شريته,حرفيا بطل ندمت اني شريته,negative,0.8034831285476685,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,حمد ا.,سبتمبر 2 2024,موثوق واصلي,للابد اشكر نفسي اني طلبته,للابد اشكر نفسي اني طلبته,positive,0.9646943807601929,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Sartaj A.,أبريل 17 2025,,لطيف جيد,لطيف جيد,positive,0.9685673713684082,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Sayed A.,يناير 30 2025,جهاز ممتاز,سرعه شاء الله بجد,سرعه شاء الله بجد,positive,0.9908877611160278,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 15 2025,اصلي,لحد الان الهاتف جيد جدا,لحد الان الهاتف جيد جدا,positive,0.8891693949699402,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 29 2024,ممتاز,الجوال شاء الله اسطوره,الجوال شاء الله اسطوره,positive,0.9917318820953369,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 12 2024,الكاميرا وكل شيئ جيدا,جيد جدا,جيد جدا,positive,0.9013133645057678,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed E.,مايو 21 2025,فيتنامي اصلي,الكاميرا خرافيه,الكاميرا خرافيه,positive,0.9038273692131042,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,محمد  ا.,سبتمبر 1 2024,انصح,الجوال عتاده قوي مره,الجوال عتاده قوي مره,positive,0.9241999387741089,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,مؤزر احمدمحمدالحسن الشيخ ا.,أغسطس 16 2025,سرعه التوصيل,شيء اعجبني,شيء اعجبني,positive,0.8763079643249512,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالاله ا.,سبتمبر 6 2024,الكاميرا,الكاميرا جودتها منخفضه,الكاميرا جودتها منخفضه,negative,0.6515606641769409,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,نايف ف.,أغسطس 30 2024,المنتج منتاز بلا منازع,قوي جدااا,قوي جدااا,positive,0.9772300124168396,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Tahani A.,نوفمبر 6 2024,المنتج اصلي,جهاز جمممميل جدا,جهاز جمممميل جدا,positive,0.9707340598106384,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 4 2025,فخامه,الجهاز بمواصفات جباره,الجهاز بمواصفات جباره,positive,0.9662301540374756,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 23 2025,سرعه التوصيل,المنتج جيد جدا,المنتج جيد جدا,positive,0.8721411824226379,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,احمد ا.,مايو 4 2025,ممتاز,الجوال قمه الروعه,الجوال قمه الروعه,positive,0.8981127142906189,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله ا.,مارس 24 2025,جهاز اصلي,اعجبني شي,اعجبني شي,positive,0.8404756188392639,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 17 2025,يفوق الوصف,شي اعجبني,شي اعجبني,positive,0.8653157353401184,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,عيسى ا.,سبتمبر 6 2025,جيد,الله يعطيكم العافيه,الله يعطيكم العافيه,positive,0.9714788198471069,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,ابراهيم ا.,مارس 5 2025,جميل جدا,فخمه تصوير برامج,فخمه تصوير برامج,positive,0.9724221229553223,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Yousif A.,أغسطس 16 2024,ممتاز الخيال,شيء تمام,شيء تمام,positive,0.8035615682601929,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,MAJED F.,يوليو 28 2024,اوصي بشرائه,يكفي انه,يكفي انه,positive,0.7902973890304565,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed M.,يونيو 26 2025,حل,مشاءالله تبارك الله,مشاءالله تبارك الله,positive,0.9834361672401428,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 20 2025,جوااال رووووعه,جيد جدا,جيد جدا,positive,0.9013133645057678,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Nawras A.,مايو 28 2024,جهاز جبار,جهاز غني التعريف,جهاز غني التعريف,positive,0.8499212265014648,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,طه  ا.,فبراير 28 2025,جوال طيب,جوال طيب ومتاز,جوال طيب ومتاز,positive,0.9625285863876343,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Eid A.,ديسمبر 22 2024,شكرا,الجهاز جيد جدا,الجهاز جيد جدا,positive,0.9267976880073547,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Ismail A.,أكتوبر 14 2024,غني التعريف,جوده محترمه,جوده محترمه,positive,0.9908326268196106,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله ا.,مارس 25 2025,الجوال رهيب,الجوال رهيب,الجوال رهيب,positive,0.7400044202804565,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,فهد ا.,أكتوبر 18 2024,الوقف تماما,شكرا,شكرا,positive,0.9582884311676025,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,نضال خ.,يوليو 11 2024,شكرا,رخيص جديد خيال,رخيص جديد خيال,negative,0.987082839012146,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed Y.,مايو 13 2025,المنتج جديد,منتج جيد,منتج جيد,positive,0.8480910658836365,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Amr S.,أغسطس 9 2024,جيد حتي الان,جيد حتي الان,جيد حتي الان,positive,0.8302885890007019,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 21 2024,الحمدالله,تمام,تمام,positive,0.8923642635345459,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed S.,يوليو 11 2024,تحفه,اجمد موبايل العالم,اجمد موبايل العالم,positive,0.7910877466201782,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 25 2024,سرعه التوصيل,شي قوي,شي قوي,positive,0.8455744981765747,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ا.,يونيو 10 2025,عطل,عطل البطاريه,عطل البطاريه,negative,0.6679955124855042,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 10 2025,,وصل سليم,وصل سليم,positive,0.8125063180923462,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 5 2025,الخامات,هاتف متاكامل,هاتف متاكامل,positive,0.7772859334945679,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,حفیظ الله  خ.,مارس 3 2025,ماشاءالله,ماشاءالله,ماشاءالله,positive,0.9513432383537292,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 1 2025,حااااالي حلا,يفووووز,يفووووز,positive,0.7579085826873779,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 28 2025,اصلي,شكرا للمصداقيه,شكرا للمصداقيه,positive,0.9082352519035339,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 15 2024,الجوال حلوووو,جوال فخم,جوال فخم,positive,0.9864620566368103,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,عصام  ا.,يونيو 3 2025,المس,حاجه فيهو,حاجه فيهو,negative,0.6637088060379028,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ا.,مايو 9 2025,ممتاز,عجيب ماشالله,عجيب ماشالله,positive,0.8468438386917114,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,سيف ي.,مارس 17 2025,شئ,شئ اعجبني,شئ اعجبني,positive,0.8804822564125061,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Khaled B.,أبريل 17 2025,ممتاز,عالي الجوده,عالي الجوده,positive,0.8203033804893494,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,رضاء  ا.,سبتمبر 10 2024,توصيل سريع,منتج جيد,منتج جيد,positive,0.8480910658836365,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,احمد سعد ا.,مايو 14 2025,شي حلو,احبكم,احبكم,positive,0.9419582486152649,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله  ا.,يناير 14 2025,لاتعليق,لاتعليق,لاتعليق,negative,0.9404898285865784,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Abdul M.,ديسمبر 27 2024,ماسا الله,مبروك,مبروك,positive,0.9737434387207031,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Khaled M.,يونيو 2 2025,جيد,كا شي تمام,كا شي تمام,positive,0.8026030659675598,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ه.,يوليو 5 2024,ممتاز,جيد مشكور,جيد مشكور,positive,0.9231210947036743,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Hossam T.,يوليو 28 2025,شكل,جيد جدا,جيد جدا,positive,0.9013133645057678,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Unais N.,يوليو 27 2025,,ماشاء الله,ماشاء الله,positive,0.8289604187011719,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 18 2025,ثقه,ثقه والله,ثقه والله,positive,0.9810435175895691,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,انس نور ح.,أكتوبر 20 2024,احلي جوال,تجننن,تجننن,positive,0.9109534025192261,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 29 2024,جيدجدا,شكرا,شكرا,positive,0.9582884311676025,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,عبدلله م.,مايو 2 2025,جميل,اعجبني,اعجبني,positive,0.8563684821128845,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Hmoood ا.,مايو 31 2024,ممتاز,جوال فخم,جوال فخم,positive,0.9864620566368103,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 25 2024,ممتاز,جيد جدا,جيد جدا,positive,0.9013133645057678,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Eslam S.,ديسمبر 11 2024,شء,عالمي,عالمي,positive,0.9680783748626709,none,neutral
Galaxy S24 Ultra Titanium Ram,Samsung,Shawky B.,يناير 24 2025,جيد,جيد جدا,جيد جدا,positive,0.9013133645057678,none,neutral
